zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,MANDOLI,All Ranges,4633,46,,,12000.0,2.826e-08,,12000.0,0.0,0.0,,2.8266146440292103e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8873,88,,,12000.0,2.826e-08,,12000.0,0.0,0.0,,2.8266146440292103e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5304,53,58350.0,,12000.0,2.826e-08,,35175.0,23175.0,0.6588486140724946,-0.5465074124174818,2.8266146440292103e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9490,94,152695.0,34511.6,17800.0,4.192e-08,-0.484231,68335.53333333334,60040.037229909256,0.8786064043290691,-0.6585732115450633,4.192811721976662e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5478,54,2585.0,,11860.0,2.793e-08,,7222.5,4637.5,0.6420906888196608,1.1419635237192782,2.793637473182203e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,1499,14,2800.52,7686.94,11806.34,2.78e-08,0.535895,7431.266666666666,3681.0528483151243,0.49534662304969873,1.0532333213323608,2.7809977946989858e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,5817,58,552747.4,96885.61,11610.16,2.734e-08,-0.880166,220414.39,237559.6735488029,1.0777865889282587,-0.8550708489713073,2.7347873562935146e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9465,94,122033.91,,11600.0,2.732e-08,,66816.955,55216.955,0.8263913702742066,-0.6916892047850649,2.7323941558949033e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9040,90,73437.52,51144.84,16092.74,3.79e-08,-0.685349,46891.700000000004,23603.288587352967,0.5033574937004409,-0.5318812935810291,3.7906645455462195e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3517,35,,8474.58,11440.68,2.694e-08,0.349999,9957.630000000001,1483.0500000000002,0.14893604200999636,,2.6948661354710088e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9707,97,2310.0,,21283.37,5.013e-08,,11796.685,9486.685,0.8041822766311044,2.03538796310786,5.013323776357664e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,4718,47,,,11340.0,2.671e-08,,11340.0,0.0,0.0,,2.671150838607604e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8116,81,34123.78,,11336.45,2.67e-08,,22730.114999999998,11393.664999999999,0.5012585726029103,-0.4236185811344668,2.6703146317754118e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,6699,66,158040.0,,40800.0,9.61e-08,,99420.0,58620.0,0.5896197948098975,-0.4919030697704109,9.610489789699314e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,8556,85,,,11300.0,2.661e-08,,11300.0,0.0,0.0,,2.661728789794173e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,9093,90,158822.07,20400.0,39658.12,9.341e-08,0.944025,72960.06333333334,61220.54087806169,0.8390965972488651,-0.5002985205604822,9.34151856222231e-08
DELHI,DELHI EAST,MANDOLI,All Ranges,3718,37,,2040.0,11280.0,2.657e-08,4.529411,6660.0,4620.0,0.6936936936936937,,2.6570177653874577e-08
