S.No,Zone,Commissionerate,Division,Range,HSN Code,Chapter,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
653,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3606,36,,9270356.430000000,-0.159653
654,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5111,51,,33187403.610000000,-0.107153
655,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9114,91,,9213647.130000000,-0.238315
656,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3507,35,,9217036.690000000,-0.187049
657,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2811,28,,9169015.309999998,1.043950
658,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4401,44,,35039824.920000000,-0.414622
659,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7312,73,,8801704.150000000,-0.634956
660,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3406,34,,12762350.220000000,0.385763
661,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0207,20,,474804561.070000100,-0.009516
662,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6502,65,,27410330.320000000,-0.093518
663,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4201,42,,9601239.079999998,-0.278075
664,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6813,68,,8598861.230000000,-0.295167
665,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0240,24,,5509921.460000000,26.282241
666,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0861,86,,8604175.680000000,5796.962048
667,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0690,69,,8637785.660000000,0.469612
668,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7112,71,,43665063.800000010,0.141659
669,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5705,57,,18124100.150000000,0.711447
670,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8213,82,,8818105.920000000,-0.478974
671,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3203,32,,8270514.600000000,-0.007865
672,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2813,28,,8118677.500000000,0.552033
673,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7226,72,,8098680.270000000,0.418823
674,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1003,10,,12845571.190000000,-0.792402
675,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0813,81,,12107370.750000000,-0.334384
676,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8430,84,,7876344.450000000,6.592431
677,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7002,70,,7829802.010000000,-0.424684
678,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8437,84,,7852420.310000002,-0.164805
679,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6507,65,,8359246.379999998,-0.629857
680,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3816,38,,7728459.970000002,2.370121
681,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2827,28,,7580969.870000000,-0.065610
682,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8307,83,,7622806.120000000,-0.058971
683,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3701,37,,8636692.710000002,0.751409
684,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2209,22,,8923250.590000000,0.287735
685,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2223,22,,4779718.390000000,-
686,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2841,28,,7403038.300000002,-0.559696
687,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8420,84,,7317330.610000000,5.987089
688,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8522,85,,7349540.350000000,-0.105523
689,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4908,49,,7389897.020000000,-0.416942
690,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9620,96,,7281230.600000000,-0.487082
691,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0851,85,,7335453.050000000,1.166900
692,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0200,20,,1494421.590000000,6.574442
693,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8716,87,,7774153.440000000,-0.445510
694,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2906,29,,8764706.400000002,-0.369386
695,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2835,28,,8348740.430000000,-0.481586
696,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3328,33,,10427784.500000000,-0.507904
697,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7106,71,,40504526.720000010,-0.366297
698,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3813,38,,6819892.380000000,-0.867073
699,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9801,98,,6786409.250000002,-0.745188
700,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7302,73,,6756644.680000002,-0.523916
701,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2324,23,,6715841.010000002,-0.117159
702,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0748,74,,6655042.680000000,-
703,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3801,38,,7169783.660000000,0.593029
704,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2904,29,,6660880.530000000,3.324095
705,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0730,73,,6566122.330000000,12.003062
706,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6814,68,,6536325.250000000,0.054387
707,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8402,84,,6490015.680000000,-0.538624
708,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9832,98,,6413595.000000000,-
709,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7008,70,,6357783.320000000,1.219174
710,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7402,74,,6350140.000000000,0.896979
711,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7102,71,,61733461.940000010,-0.356026
712,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6603,66,,10457839.250000000,-0.099381
713,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5811,58,,10182849.080000000,-0.502720
714,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2100,21,,22228414.720000000,0.476183
715,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5510,55,,9888945.129999998,-0.450942
716,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7016,70,,6130897.780000000,0.108563
717,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3207,32,,6109402.700000000,66.173770
718,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0854,85,,6101338.370000000,1.521273
719,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2935,29,,6101270.580000000,7.940911
720,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3819,38,,6084934.630000002,1.301696
721,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0611,61,,21517474.470000000,0.660274
722,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9205,92,,6486352.080000000,-0.325562
723,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8427,84,,5738051.890000000,-0.442099
724,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9022,90,,9099686.310000002,-0.814582
725,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4809,48,,6086433.550000002,1.191014
726,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8206,82,,5993509.910000002,0.373834
727,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5908,59,,9799111.310000000,-0.584109
728,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5006,50,,9180212.060000000,3.207929
729,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2704,27,,20577103.000000000,-0.497581
730,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2304,23,,20456463.650000000,0.809550
731,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8404,84,,5759819.660000002,0.361282
732,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9011,90,,6489005.180000002,1.894207
733,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9613,96,,5704260.560000002,-0.439500
734,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3806,38,,6945418.100000002,-0.876742
735,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8440,84,,9116090.780000002,0.477568
736,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8707,87,,3582341.930000000,-0.092110
737,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0409,40,,19850783.630000000,-0.403014
738,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7319,73,,6438897.300000000,-0.445797
739,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1108,11,,8218413.150000000,-0.439657
740,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8436,84,,8842306.880000000,-0.131532
741,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9701,97,,8289559.730000000,0.011721
742,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4420,44,,6798102.370000000,-0.600368
743,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2931,29,,5355466.360000000,4.402705
744,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2303,23,,19237510.830000000,-0.111015
745,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6812,68,,5494948.130000002,0.036673
746,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3210,32,,5302015.950000002,-0.227325
747,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6902,69,,5563632.510000000,-0.490896
748,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3827,38,,5142784.350000002,4.208611
749,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0044,44,,14951998.800000000,-0.466440
750,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8426,84,,4930339.590000000,-0.940236
751,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8709,87,,5438334.360000000,-0.670715
752,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0901,90,,17856573.890000000,0.544611
753,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8104,81,,5014653.750000000,-0.036337
754,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8411,84,,4874562.170000000,2.533387
755,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8461,84,,4861970.900000000,1.151464
756,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8416,84,,4819910.270000000,-0.507463
757,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2832,28,,4809444.190000000,-0.064637
758,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1203,12,,17059827.700000000,2.915647
759,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0820,82,,4718151.720000000,26.526387
760,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2817,28,,4710818.980000000,-0.706160
761,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2930,29,,4793787.120000000,-0.222693
762,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8011,80,,16749497.060000000,22.572115
763,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6903,69,,4696693.680000000,-0.229996
764,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1602,16,,6846981.060000000,0.347172
765,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8508,85,,4529090.700000000,-0.424167
766,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8457,84,,4540821.000000000,-0.527276
767,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2805,28,,4516354.320000000,0.935059
768,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2302,23,,38574703.970000010,-0.402593
769,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1201,12,,17391230.000000000,-0.672668
770,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2510,25,,15929636.380000000,29.737952
771,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4413,44,,4407207.800000000,0.110002
772,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2942,29,,4440265.010000000,-0.664796
773,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2828,28,,4341271.010000000,-0.668158
774,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8408,84,,3129444.320000001,0.628383
775,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2901,29,,4384507.340000000,1.463538
776,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6807,68,,4271606.830000000,0.808261
777,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1803,18,,15281956.220000000,0.005890
778,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7205,72,,4257197.650000001,-0.871126
779,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7316,73,,4212884.030000001,8.003600
780,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0846,84,,4227362.860000001,2.248205
781,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3104,31,,4234714.720000000,4.312113
782,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4504,45,,5950234.600000002,1.337990
783,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3805,38,,4137024.780000001,0.324332
784,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0404,40,,14879515.310000000,-0.874770
785,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8540,85,,4141927.470000000,3.696082
786,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0602,60,,43642230.040000000,0.515834
787,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0811,81,,14206421.800000000,-0.489892
788,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4402,44,,205496118.120000000,-0.553214
789,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7603,76,,4022862.800000000,0.217560
790,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0940,94,,4000612.660000000,0.445046
791,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3811,38,,3901833.880000000,-0.069553
792,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9614,96,,2568316.830000000,0.120773
793,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1103,11,,57128590.790000000,-0.276270
794,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9002,90,,4958256.620000000,0.193456
795,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0806,80,,13595064.710000000,-0.563701
796,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0960,96,,4996163.560000000,1.280757
797,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3105,31,,11388945.370000000,1.033830
798,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7015,70,,3769140.830000000,0.217210
799,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1604,16,,4706032.840000000,-0.489882
800,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0721,72,,3642762.580000000,-0.308050
801,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4416,44,,3739594.110000001,1.763712
802,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7329,73,,3611120.000000000,5.009409
803,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0180,18,,3609907.770000000,1.405569
804,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8453,84,,3584949.030000000,0.306197
805,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7503,75,,3575954.500000000,-0.835651
806,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0252,25,,2293391.420000000,43.051023
807,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2843,28,,3572394.840000000,-0.071846
808,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1508,15,,12673286.530000000,-0.271054
809,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5112,51,,12677056.330000000,-0.041218
810,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8485,84,,3650156.490000000,28.190831
811,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2818,28,,3499443.150000000,1.511518
812,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7609,76,,3484473.620000000,-0.448057
813,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0610,61,,12526960.550000000,-1.610989
814,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7305,73,,3487339.670000001,1.235653
815,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4602,46,,10190743.560000000,-0.259039
816,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9109,91,,8533620.480000000,-0.518848
817,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5406,54,,9450623.770000000,-0.256050
818,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4404,44,,4873630.130000000,0.185228
819,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0844,84,,3306039.060000000,0.040947
820,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2102,21,,6008748.370000000,-0.835175
821,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0520,52,,11803931.660000000,3.224384
822,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5511,55,,7237640.359999998,0.067284
823,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2834,28,,3256261.420000000,0.149710
824,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9016,90,,3315720.710000001,-0.416976
825,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8106,81,,3199002.000000000,8668.382113
826,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7224,72,,3214197.570000000,18.149511
827,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9601,96,,19707338.900000000,-0.227512
828,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8410,84,,2489848.660000000,8.294677
829,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2801,28,,3106608.700000000,0.260347
830,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3202,32,,3041828.600000000,-0.412411
831,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2824,28,,3039949.180000000,8.148134
832,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9103,91,,3177259.570000000,3.469323
833,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8405,84,,2983327.340000000,7.342001
834,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3407,34,,3146629.490000000,0.383965
835,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8602,86,,4396154.000000000,0.391715
836,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3818,38,,3668805.040000000,-0.073110
837,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8560,85,,2910172.390000000,213.551351
838,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2926,29,,2886460.100000001,1.918769
839,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7322,73,,2824333.170000001,1.226055
840,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2123,21,,2835936.000000000,-0.316846
841,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6602,66,,5587520.040000000,0.570252
842,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7802,78,,2808873.800000000,-0.951821
843,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6905,69,,2837701.390000000,-0.323719
844,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3404,34,,2886489.750000000,-0.320991
845,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7406,74,,2761687.780000000,-0.546283
846,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7003,70,,2761337.500000001,-0.147161
847,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7508,75,,2747053.560000000,1.127667
848,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5203,52,,9650439.900000002,-0.186458
849,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8581,85,,2671464.000000000,36.017744
850,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1509,15,,7860484.950000000,-0.382589
851,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4104,41,,9538021.820000000,-0.582067
852,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8433,84,,3683422.630000000,-0.536752
853,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6806,68,,5702097.270000000,-0.414598
854,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9304,93,,2601847.300000000,-0.033514
855,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3503,35,,2561406.920000000,0.043145
856,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3913,39,,2542751.620000000,-0.453368
857,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2840,28,,2550549.960000000,0.764301
858,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2807,28,,2475556.670000000,6.446888
859,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4205,42,,2510897.170000000,0.299034
860,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4006,40,,2465648.000000000,1.525419
861,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3911,39,,2524641.200000000,-0.526186
862,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1104,11,,9131049.160000000,-0.349812
863,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0401,40,,3214594876.130000000,-0.001860
864,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4905,49,,4574797.000000000,-0.303922
865,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3201,32,,2370865.060000000,0.208730
866,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2806,28,,2364133.650000001,0.279316
867,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2006,20,,3594701.040000000,0.063278
868,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2839,28,,2304054.800000001,2.188638
869,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0906,90,,8241400.450000002,-0.208852
870,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9014,90,,2302305.640000001,9.173168
871,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1605,16,,3301019.770000000,3.559354
872,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9611,96,,2399123.970000000,-0.363535
873,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7118,71,,13195272.800000000,6.899743
874,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1401,14,,7940645.700000000,-0.201798
875,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0847,84,,2158632.610000000,-0.675301
876,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8565,85,,2195000.000000000,-
877,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0810,81,,187602520.140000000,14.680097
878,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8478,84,,2164865.040000000,-0.832432
879,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0720,72,,2162249.660000000,-0.376140
880,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0190,19,,2171461.510000000,-0.228708
881,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4406,44,,2135755.950000000,-0.422157
882,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2002,20,,2550707.890000000,-0.417551
883,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3815,38,,2048386.540000000,-0.462835
884,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8201,82,,3508482.990000000,1.074704
885,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3604,36,,2040094.190000000,-0.466084
886,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0062,62,,7218791.990000000,-0.404453
887,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2727,27,,7276591.100000000,1.999362
888,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6808,68,,2429796.350000000,0.571711
889,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0391,39,,2012533.700000000,2.859308
890,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3820,38,,2020640.100000000,0.610631
891,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8464,84,,1998140.110000000,-0.739104
892,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9554,95,,1950000.000000000,-
893,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6216,62,,5571105.510000002,0.368995
894,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4812,48,,2672781.860000000,5.433620
895,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8434,84,,1960037.800000000,-0.773465
896,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0841,84,,1678987.610000000,-0.227311
897,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7313,73,,1868152.530000000,-0.219532
898,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3505,35,,1904852.720000000,-0.745294
899,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8486,84,,1828555.000000000,1.520374
900,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9107,91,,1816053.700000000,-0.410804
901,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8874,88,,1782652.000000000,0.345180
902,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8547,85,,1757414.220000000,-0.687279
903,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1234,12,,6706845.590000002,-0.977536
904,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9309,93,,1750294.930000000,-
905,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1206,12,,3856120.210000000,-0.165140
906,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9113,91,,1702675.030000000,-0.504030
907,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4813,48,,1665101.120000000,-0.637326
908,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9605,96,,1685208.820000000,-0.186563
909,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8013,80,,5637714.620000000,-0.573012
910,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3205,32,,1634996.300000000,4.803521
911,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1102,11,,8532313.350000002,-0.855531
912,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2814,28,,1539799.190000000,0.105698
913,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0081,81,,5540090.000000000,0.226591
914,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9111,91,,1517517.030000000,0.419368
915,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,0420,42,,1520450.410000000,4.407360
916,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3929,39,,1674115.560000000,-0.431167
917,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2522,25,,1291887.420000000,-0.884302
918,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5701,57,,2683649.780000001,0.214603
919,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1001,10,,286442051.600000000,-0.049262
920,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3504,35,,1445792.920000000,0.701208
921,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2937,29,,1407220.380000000,2.605456
922,DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7221,72,,1429922.500000000,-0.706622
