S.No,Zone,Commissionerate,Division,Range,HSN Code,Chapter,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
3022,DELHI,DELHI EAST,All Divisions,All Ranges,0020,20,,178645.74,-0.52570499999999998
3023,DELHI,DELHI EAST,All Divisions,All Ranges,4194,41,,27096.240000000002,-
3024,DELHI,DELHI EAST,All Divisions,All Ranges,0695,69,,94579.28,-
3025,DELHI,DELHI EAST,All Divisions,All Ranges,2185,21,,141484.88,-
3026,DELHI,DELHI EAST,All Divisions,All Ranges,6515,65,,49778.19,-0.97907999999999995
3027,DELHI,DELHI EAST,All Divisions,All Ranges,4587,45,,81033.95,2.3767079999999998
3028,DELHI,DELHI EAST,All Divisions,All Ranges,0339,33,,44725.599999999999,0.81174999999999997
3029,DELHI,DELHI EAST,All Divisions,All Ranges,2599,25,,41893,-0.94503199999999998
3030,DELHI,DELHI EAST,All Divisions,All Ranges,3119,31,,40258.92,1.0768E-2
3031,DELHI,DELHI EAST,All Divisions,All Ranges,4717,47,,136933.20000000001,-0.25604300000000002
3032,DELHI,DELHI EAST,All Divisions,All Ranges,2884,28,,41750,-0.84974899999999998
3033,DELHI,DELHI EAST,All Divisions,All Ranges,6053,60,,62499.12,7.4139900000000001
3034,DELHI,DELHI EAST,All Divisions,All Ranges,8075,80,,82242.98,-0.76499899999999998
3035,DELHI,DELHI EAST,All Divisions,All Ranges,6418,64,,49848.46,1.213706
3036,DELHI,DELHI EAST,All Divisions,All Ranges,3371,33,,41512.21,-
3037,DELHI,DELHI EAST,All Divisions,All Ranges,8916,89,,41450,-
3038,DELHI,DELHI EAST,All Divisions,All Ranges,0451,45,,41440.699999999997,-0.54613299999999998
3039,DELHI,DELHI EAST,All Divisions,All Ranges,2027,20,,43044.84,85.089680000000001
3040,DELHI,DELHI EAST,All Divisions,All Ranges,0114,11,,114296.07,-0.53686199999999995
3041,DELHI,DELHI EAST,All Divisions,All Ranges,5003,50,,15755634.539999999,-0.488983
3042,DELHI,DELHI EAST,All Divisions,All Ranges,8389,83,,41320,-0.62185299999999999
3043,DELHI,DELHI EAST,All Divisions,All Ranges,6420,64,,55049.55,-2.427079
3044,DELHI,DELHI EAST,All Divisions,All Ranges,2460,24,,41125.68,-
3045,DELHI,DELHI EAST,All Divisions,All Ranges,8005,80,,41123.47,1.1628670000000001
3046,DELHI,DELHI EAST,All Divisions,All Ranges,3710,37,,47968.63,-0.75439500000000004
3047,DELHI,DELHI EAST,All Divisions,All Ranges,8028,80,,63228.75,-0.94858399999999998
3048,DELHI,DELHI EAST,All Divisions,All Ranges,0608,60,,159316.01999999999,8.2443869999999997
3049,DELHI,DELHI EAST,All Divisions,All Ranges,6677,66,,72996.72,-
3050,DELHI,DELHI EAST,All Divisions,All Ranges,0918,91,,83745.25,-0.45227600000000001
3051,DELHI,DELHI EAST,All Divisions,All Ranges,3572,35,,40736.07,-
3052,DELHI,DELHI EAST,All Divisions,All Ranges,3412,34,,40696.36,-0.53492300000000004
3053,DELHI,DELHI EAST,All Divisions,All Ranges,3596,35,,43438.92,8.4043989999999997
3054,DELHI,DELHI EAST,All Divisions,All Ranges,0042,42,,60141.279999999999,0.69517899999999999
3055,DELHI,DELHI EAST,All Divisions,All Ranges,1194,11,,40578.22,-
3056,DELHI,DELHI EAST,All Divisions,All Ranges,5486,54,,57859.360000000001,22.143744000000002
3057,DELHI,DELHI EAST,All Divisions,All Ranges,1132,11,,40419.03,-
3058,DELHI,DELHI EAST,All Divisions,All Ranges,8810,88,,39934.19,-0.99431800000000004
3059,DELHI,DELHI EAST,All Divisions,All Ranges,6467,64,,40407.589999999997,0.41186499999999998
3060,DELHI,DELHI EAST,All Divisions,All Ranges,4883,48,,40260,-
3061,DELHI,DELHI EAST,All Divisions,All Ranges,0365,36,,40747.61,2.2587649999999999
3062,DELHI,DELHI EAST,All Divisions,All Ranges,5479,54,,40084.86,8.2564039999999999
3063,DELHI,DELHI EAST,All Divisions,All Ranges,0725,72,,39992.76,274.96439400000003
3064,DELHI,DELHI EAST,All Divisions,All Ranges,8489,84,,39950,-0.60898399999999997
3065,DELHI,DELHI EAST,All Divisions,All Ranges,4764,47,,39913.65,-
3066,DELHI,DELHI EAST,All Divisions,All Ranges,4100,41,,40112.089999999997,-0.83401000000000003
3067,DELHI,DELHI EAST,All Divisions,All Ranges,7521,75,,39584.76,0.25665900000000003
3068,DELHI,DELHI EAST,All Divisions,All Ranges,2074,20,,81197.149999999994,-
3069,DELHI,DELHI EAST,All Divisions,All Ranges,1547,15,,41961.1,-
3070,DELHI,DELHI EAST,All Divisions,All Ranges,7048,70,,39337.199999999997,4.6584000000000003
3071,DELHI,DELHI EAST,All Divisions,All Ranges,0946,94,,58861.77,11.796036000000001
3072,DELHI,DELHI EAST,All Divisions,All Ranges,2396,23,,39208.9,58.862743000000002
3073,DELHI,DELHI EAST,All Divisions,All Ranges,6610,66,,39153,-0.59525799999999995
3074,DELHI,DELHI EAST,All Divisions,All Ranges,3577,35,,26299.31,-
3075,DELHI,DELHI EAST,All Divisions,All Ranges,1490,14,,60953.74,-0.74998699999999996
3076,DELHI,DELHI EAST,All Divisions,All Ranges,8809,88,,39410.160000000003,-0.42729299999999998
3077,DELHI,DELHI EAST,All Divisions,All Ranges,2192,21,,38760.550000000003,-
3078,DELHI,DELHI EAST,All Divisions,All Ranges,0052,52,,139425.03,505.07996300000002
3079,DELHI,DELHI EAST,All Divisions,All Ranges,8494,84,,38700,8.6268650000000004
3080,DELHI,DELHI EAST,All Divisions,All Ranges,3349,33,,38689.64,1.7373099999999999
3081,DELHI,DELHI EAST,All Divisions,All Ranges,1254,12,,38687.15,1.1694910000000001
3082,DELHI,DELHI EAST,All Divisions,All Ranges,6604,66,,57980,-0.95294400000000001
3083,DELHI,DELHI EAST,All Divisions,All Ranges,9326,93,,38646.21,-0.57081499999999996
3084,DELHI,DELHI EAST,All Divisions,All Ranges,8324,83,,40744.04,-0.43521900000000002
3085,DELHI,DELHI EAST,All Divisions,All Ranges,2175,21,,38498.230000000003,5.1951130000000001
3086,DELHI,DELHI EAST,All Divisions,All Ranges,0269,26,,38459.49,-
3087,DELHI,DELHI EAST,All Divisions,All Ranges,7175,71,,230583,-
3088,DELHI,DELHI EAST,All Divisions,All Ranges,2042,20,,1502254.61,-0.50730299999999995
3089,DELHI,DELHI EAST,All Divisions,All Ranges,5056,50,,57472.4,-0.59601199999999999
3090,DELHI,DELHI EAST,All Divisions,All Ranges,2289,22,,57330.28,-
3091,DELHI,DELHI EAST,All Divisions,All Ranges,3456,34,,39989.49,-0.88084499999999999
3092,DELHI,DELHI EAST,All Divisions,All Ranges,8917,89,,38163.46,3.543269
3093,DELHI,DELHI EAST,All Divisions,All Ranges,4183,41,,38161.78,-
3094,DELHI,DELHI EAST,All Divisions,All Ranges,0299,29,,39574.85,37.259487999999997
3095,DELHI,DELHI EAST,All Divisions,All Ranges,3230,32,,56233,18.714413
3096,DELHI,DELHI EAST,All Divisions,All Ranges,8834,88,,37889,-0.60915300000000006
3097,DELHI,DELHI EAST,All Divisions,All Ranges,6299,62,,136342.51999999999,8.6155139999999992
3098,DELHI,DELHI EAST,All Divisions,All Ranges,0134,13,,72525.679999999993,16.606397000000001
3099,DELHI,DELHI EAST,All Divisions,All Ranges,1383,13,,37803.35,-
3100,DELHI,DELHI EAST,All Divisions,All Ranges,6121,61,,62844.76,5.2873000000000003E-2
3101,DELHI,DELHI EAST,All Divisions,All Ranges,4558,45,,37739.360000000001,0.65180300000000002
3102,DELHI,DELHI EAST,All Divisions,All Ranges,4045,40,,37680.080000000002,-
3103,DELHI,DELHI EAST,All Divisions,All Ranges,4249,42,,37545,-
3104,DELHI,DELHI EAST,All Divisions,All Ranges,3752,37,,56308.09,-
3105,DELHI,DELHI EAST,All Divisions,All Ranges,3430,34,,37534.629999999997,-
3106,DELHI,DELHI EAST,All Divisions,All Ranges,8087,80,,57791.02,-0.94104500000000002
3107,DELHI,DELHI EAST,All Divisions,All Ranges,1288,12,,37421.22,143.26624000000001
3108,DELHI,DELHI EAST,All Divisions,All Ranges,8497,84,,37374.129999999997,-0.94750699999999999
3109,DELHI,DELHI EAST,All Divisions,All Ranges,7519,75,,37288,-0.96179899999999996
3110,DELHI,DELHI EAST,All Divisions,All Ranges,8336,83,,37469.24,-0.96175200000000005
3111,DELHI,DELHI EAST,All Divisions,All Ranges,3419,34,,37321.279999999999,13.095682
3112,DELHI,DELHI EAST,All Divisions,All Ranges,1818,18,,39371.18,-0.43063200000000001
3113,DELHI,DELHI EAST,All Divisions,All Ranges,2593,25,,37039.800000000003,-0.168299
3114,DELHI,DELHI EAST,All Divisions,All Ranges,1282,12,,100412.61,-
3115,DELHI,DELHI EAST,All Divisions,All Ranges,1131,11,,36964.870000000003,474.79958800000003
3116,DELHI,DELHI EAST,All Divisions,All Ranges,0860,86,,39990.199999999997,-0.94195799999999996
3117,DELHI,DELHI EAST,All Divisions,All Ranges,9531,95,,36900,-0.64806799999999998
3118,DELHI,DELHI EAST,All Divisions,All Ranges,3636,36,,41158.33,0.409555
3119,DELHI,DELHI EAST,All Divisions,All Ranges,8008,80,,36743.449999999997,0.65208900000000003
3120,DELHI,DELHI EAST,All Divisions,All Ranges,1665,16,,36734.36,-
3121,DELHI,DELHI EAST,All Divisions,All Ranges,1455,14,,54779.12,17.824439000000002
3122,DELHI,DELHI EAST,All Divisions,All Ranges,0331,33,,36490.06,-9.8600999999999994E-2
3123,DELHI,DELHI EAST,All Divisions,All Ranges,3277,32,,48884.65,0.72213899999999998
3124,DELHI,DELHI EAST,All Divisions,All Ranges,4511,45,,304403.3,-0.116051
3125,DELHI,DELHI EAST,All Divisions,All Ranges,4229,42,,36330.379999999997,9.5050889999999999
3126,DELHI,DELHI EAST,All Divisions,All Ranges,9709,97,,38393.839999999997,-0.61915600000000004
3127,DELHI,DELHI EAST,All Divisions,All Ranges,8628,86,,36291.760000000002,1.6233999999999998E-2
3128,DELHI,DELHI EAST,All Divisions,All Ranges,3548,35,,36272.300000000003,-
3129,DELHI,DELHI EAST,All Divisions,All Ranges,3699,36,,36181.89,-
3130,DELHI,DELHI EAST,All Divisions,All Ranges,3522,35,,37678.81,-0.95799400000000001
3131,DELHI,DELHI EAST,All Divisions,All Ranges,8751,87,,35900.800000000003,1.2898890000000001
3132,DELHI,DELHI EAST,All Divisions,All Ranges,8017,80,,35890,-
3133,DELHI,DELHI EAST,All Divisions,All Ranges,8068,80,,54841.97,-0.54306900000000002
3134,DELHI,DELHI EAST,All Divisions,All Ranges,3360,33,,35854.78,4.6454789999999999
3135,DELHI,DELHI EAST,All Divisions,All Ranges,6153,61,,128920,-0.76380999999999999
3136,DELHI,DELHI EAST,All Divisions,All Ranges,9138,91,,53704.44,-
3137,DELHI,DELHI EAST,All Divisions,All Ranges,0197,19,,35764.089999999997,-
3138,DELHI,DELHI EAST,All Divisions,All Ranges,8567,85,,35748.47,2.7058059999999999
3139,DELHI,DELHI EAST,All Divisions,All Ranges,3344,33,,48570.85,0.38525300000000001
3140,DELHI,DELHI EAST,All Divisions,All Ranges,3645,36,,35726.51,-
3141,DELHI,DELHI EAST,All Divisions,All Ranges,3350,33,,35710.800000000003,3.2883079999999998
3142,DELHI,DELHI EAST,All Divisions,All Ranges,2161,21,,53516.4,223.03985399999999
3143,DELHI,DELHI EAST,All Divisions,All Ranges,3452,34,,51983.9,-
3144,DELHI,DELHI EAST,All Divisions,All Ranges,4545,45,,35650,-114.99974400000001
3145,DELHI,DELHI EAST,All Divisions,All Ranges,3616,36,,36228.620000000003,-0.58292600000000006
3146,DELHI,DELHI EAST,All Divisions,All Ranges,2085,20,,35561.74,42.440553000000001
3147,DELHI,DELHI EAST,All Divisions,All Ranges,2082,20,,35550.18,-
3148,DELHI,DELHI EAST,All Divisions,All Ranges,2664,26,,35525.9,-
3149,DELHI,DELHI EAST,All Divisions,All Ranges,0824,82,,127835.33,7.3693520000000001
3150,DELHI,DELHI EAST,All Divisions,All Ranges,7171,71,,98415.62,-0.86102599999999996
3151,DELHI,DELHI EAST,All Divisions,All Ranges,6021,60,,125392.82,0.87141599999999997
3152,DELHI,DELHI EAST,All Divisions,All Ranges,7700,77,,24180,-0.64441099999999996
3153,DELHI,DELHI EAST,All Divisions,All Ranges,1096,10,,37716.1,0.37361800000000001
3154,DELHI,DELHI EAST,All Divisions,All Ranges,2179,21,,35403.4,-
3155,DELHI,DELHI EAST,All Divisions,All Ranges,3972,39,,38522.85,2.3110390000000001
3156,DELHI,DELHI EAST,All Divisions,All Ranges,5217,52,,90519.039999999994,0.72176700000000005
3157,DELHI,DELHI EAST,All Divisions,All Ranges,0199,19,,35175,-
3158,DELHI,DELHI EAST,All Divisions,All Ranges,3295,32,,41438.29,-0.21844
3159,DELHI,DELHI EAST,All Divisions,All Ranges,1081,10,,125832,-
3160,DELHI,DELHI EAST,All Divisions,All Ranges,3310,33,,40386.839999999997,-0.20793600000000001
3161,DELHI,DELHI EAST,All Divisions,All Ranges,3094,30,,35180.639999999999,-0.39258300000000002
3162,DELHI,DELHI EAST,All Divisions,All Ranges,3496,34,,34893.360000000001,-
3163,DELHI,DELHI EAST,All Divisions,All Ranges,2083,20,,35087.089999999997,67.223001999999994
3164,DELHI,DELHI EAST,All Divisions,All Ranges,9131,91,,34834.74,0.46307100000000001
3165,DELHI,DELHI EAST,All Divisions,All Ranges,4719,47,,34809.370000000003,-
3166,DELHI,DELHI EAST,All Divisions,All Ranges,1720,17,,62843.27,10.391708
3167,DELHI,DELHI EAST,All Divisions,All Ranges,3893,38,,34772.26,-
3168,DELHI,DELHI EAST,All Divisions,All Ranges,8351,83,,34770,-0.37748300000000001
3169,DELHI,DELHI EAST,All Divisions,All Ranges,8924,89,,35758.449999999997,-0.75720799999999999
3170,DELHI,DELHI EAST,All Divisions,All Ranges,0786,78,,52060.88,60.74203
3171,DELHI,DELHI EAST,All Divisions,All Ranges,7284,72,,122477.1,-
3172,DELHI,DELHI EAST,All Divisions,All Ranges,0016,16,,56346.5,-0.187809
3173,DELHI,DELHI EAST,All Divisions,All Ranges,9658,96,,34560,-
3174,DELHI,DELHI EAST,All Divisions,All Ranges,2451,24,,34549.379999999997,-0.20852999999999999
3175,DELHI,DELHI EAST,All Divisions,All Ranges,4280,42,,36009.74,-0.58258600000000005
3176,DELHI,DELHI EAST,All Divisions,All Ranges,0435,43,,51770.62,-
3177,DELHI,DELHI EAST,All Divisions,All Ranges,9667,96,,34480.6,0.31104900000000002
3178,DELHI,DELHI EAST,All Divisions,All Ranges,6159,61,,123904.96000000001,6.7440600000000002
3179,DELHI,DELHI EAST,All Divisions,All Ranges,5155,51,,123900,1.8644240000000001
3180,DELHI,DELHI EAST,All Divisions,All Ranges,1366,13,,34381.9,-
3181,DELHI,DELHI EAST,All Divisions,All Ranges,5152,51,,34349.980000000003,10.449992999999999
3182,DELHI,DELHI EAST,All Divisions,All Ranges,1452,14,,38000.81,-0.88937299999999997
3183,DELHI,DELHI EAST,All Divisions,All Ranges,2733,27,,34226.54,-
3184,DELHI,DELHI EAST,All Divisions,All Ranges,9641,96,,22000,-
3185,DELHI,DELHI EAST,All Divisions,All Ranges,4570,45,,34220,-
3186,DELHI,DELHI EAST,All Divisions,All Ranges,2250,22,,34203.56,28.896647999999999
3187,DELHI,DELHI EAST,All Divisions,All Ranges,5182,51,,34152.54,-
3188,DELHI,DELHI EAST,All Divisions,All Ranges,3633,36,,34117.19,-
3189,DELHI,DELHI EAST,All Divisions,All Ranges,1256,12,,34105.19,3.0561569999999998
3190,DELHI,DELHI EAST,All Divisions,All Ranges,2435,24,,34022.879999999997,-
3191,DELHI,DELHI EAST,All Divisions,All Ranges,3664,36,,33947.769999999997,-
3192,DELHI,DELHI EAST,All Divisions,All Ranges,1218,12,,33927.93,-
3193,DELHI,DELHI EAST,All Divisions,All Ranges,2724,27,,75845.97,-
3194,DELHI,DELHI EAST,All Divisions,All Ranges,6274,62,,50876,-
3195,DELHI,DELHI EAST,All Divisions,All Ranges,5489,54,,33897.46,-
3196,DELHI,DELHI EAST,All Divisions,All Ranges,2040,20,,63448.160000000003,0.42007899999999998
3197,DELHI,DELHI EAST,All Divisions,All Ranges,9888,98,,34325.25,-0.98920200000000003
3198,DELHI,DELHI EAST,All Divisions,All Ranges,1248,12,,54078.01,0.46212500000000001
3199,DELHI,DELHI EAST,All Divisions,All Ranges,0184,18,,33927.4,14.531394000000001
3200,DELHI,DELHI EAST,All Divisions,All Ranges,2742,27,,34078.019999999997,92.531000000000006
3201,DELHI,DELHI EAST,All Divisions,All Ranges,3032,30,,35001.800000000003,-0.885521
3202,DELHI,DELHI EAST,All Divisions,All Ranges,0683,68,,50430.17,-
3203,DELHI,DELHI EAST,All Divisions,All Ranges,0209,20,,168204.34,0.15664700000000001
3204,DELHI,DELHI EAST,All Divisions,All Ranges,4060,40,,55101.53,-0.94594699999999998
3205,DELHI,DELHI EAST,All Divisions,All Ranges,8813,88,,32932.82,122.775021
3206,DELHI,DELHI EAST,All Divisions,All Ranges,9070,90,,74251.12,-0.98508600000000002
3207,DELHI,DELHI EAST,All Divisions,All Ranges,0311,31,,33181.29,-0.977607
3208,DELHI,DELHI EAST,All Divisions,All Ranges,2409,24,,33171.839999999997,1.04867
3209,DELHI,DELHI EAST,All Divisions,All Ranges,7869,78,,49752.65,-
3210,DELHI,DELHI EAST,All Divisions,All Ranges,2081,20,,2959014.79,8389.0838999999996
3211,DELHI,DELHI EAST,All Divisions,All Ranges,2894,28,,33115.99,-
3212,DELHI,DELHI EAST,All Divisions,All Ranges,7489,74,,33100,-
3213,DELHI,DELHI EAST,All Divisions,All Ranges,9115,91,,33093.22,1.0770999999999999E-2
3214,DELHI,DELHI EAST,All Divisions,All Ranges,0825,82,,33093.22,-0.80580799999999997
3215,DELHI,DELHI EAST,All Divisions,All Ranges,3498,34,,33073.67,-
3216,DELHI,DELHI EAST,All Divisions,All Ranges,2330,23,,33061.910000000003,-0.98315300000000005
3217,DELHI,DELHI EAST,All Divisions,All Ranges,8796,87,,33050.839999999997,-
3218,DELHI,DELHI EAST,All Divisions,All Ranges,9540,95,,32935.96,-0.23497699999999999
3219,DELHI,DELHI EAST,All Divisions,All Ranges,4078,40,,442276.99,-0.79149000000000003
3220,DELHI,DELHI EAST,All Divisions,All Ranges,1745,17,,58161.18,-
3221,DELHI,DELHI EAST,All Divisions,All Ranges,8221,82,,32877.56,3.3990770000000001
3222,DELHI,DELHI EAST,All Divisions,All Ranges,8937,89,,32740,-4.7286000000000002E-2
3223,DELHI,DELHI EAST,All Divisions,All Ranges,3541,35,,37134.239999999998,1.23298
3224,DELHI,DELHI EAST,All Divisions,All Ranges,3264,32,,32648.78,2.109407
3225,DELHI,DELHI EAST,All Divisions,All Ranges,0357,35,,48031.39,-
3226,DELHI,DELHI EAST,All Divisions,All Ranges,0261,26,,28277.73,13.150893
3227,DELHI,DELHI EAST,All Divisions,All Ranges,1734,17,,33229.480000000003,11.447176000000001
3228,DELHI,DELHI EAST,All Divisions,All Ranges,3867,38,,32489.98,-
3229,DELHI,DELHI EAST,All Divisions,All Ranges,0159,15,,32476.44,-
3230,DELHI,DELHI EAST,All Divisions,All Ranges,0342,34,,32473.62,1.246488
3231,DELHI,DELHI EAST,All Divisions,All Ranges,5230,52,,48700,-0.82777800000000001
3232,DELHI,DELHI EAST,All Divisions,All Ranges,0121,12,,92075.5,-0.70653299999999997
3233,DELHI,DELHI EAST,All Divisions,All Ranges,9621,96,,32400,-0.73673
3234,DELHI,DELHI EAST,All Divisions,All Ranges,0122,12,,48452.42,8.0827559999999998
3235,DELHI,DELHI EAST,All Divisions,All Ranges,3388,33,,33133.68,-
3236,DELHI,DELHI EAST,All Divisions,All Ranges,3560,35,,32264.53,-0.99721700000000002
3237,DELHI,DELHI EAST,All Divisions,All Ranges,9660,96,,32766.37,16.067416999999999
3238,DELHI,DELHI EAST,All Divisions,All Ranges,9088,90,,32177.96,0.33518500000000001
3239,DELHI,DELHI EAST,All Divisions,All Ranges,2129,21,,115790.47,14.136009
3240,DELHI,DELHI EAST,All Divisions,All Ranges,2196,21,,32767.35,1.698407
3241,DELHI,DELHI EAST,All Divisions,All Ranges,1419,14,,33890.400000000001,50.349089999999997
3242,DELHI,DELHI EAST,All Divisions,All Ranges,1441,14,,42508.03,-701.18168300000002
3243,DELHI,DELHI EAST,All Divisions,All Ranges,6295,62,,35416.839999999997,0.199716
3244,DELHI,DELHI EAST,All Divisions,All Ranges,0815,81,,33217.160000000003,6.0731539999999997
3245,DELHI,DELHI EAST,All Divisions,All Ranges,8596,85,,32050.66,-0.67742000000000002
3246,DELHI,DELHI EAST,All Divisions,All Ranges,1609,16,,32043.71,-0.112608
3247,DELHI,DELHI EAST,All Divisions,All Ranges,0285,28,,50661.9,0.27296300000000001
3248,DELHI,DELHI EAST,All Divisions,All Ranges,0832,83,,31936.63,1.088611
3249,DELHI,DELHI EAST,All Divisions,All Ranges,0787,78,,31900,-0.83135000000000003
3250,DELHI,DELHI EAST,All Divisions,All Ranges,3632,36,,31869.88,-
3251,DELHI,DELHI EAST,All Divisions,All Ranges,2203,22,,79184466.879999995,-0.60601099999999997
3252,DELHI,DELHI EAST,All Divisions,All Ranges,1387,13,,31839.01,143.51257200000001
3253,DELHI,DELHI EAST,All Divisions,All Ranges,1797,17,,31799.61,-
3254,DELHI,DELHI EAST,All Divisions,All Ranges,3439,34,,31773.15,202.33514600000001
3255,DELHI,DELHI EAST,All Divisions,All Ranges,1391,13,,32996.75,-
3256,DELHI,DELHI EAST,All Divisions,All Ranges,0991,99,,35741.589999999997,-0.99285400000000001
3257,DELHI,DELHI EAST,All Divisions,All Ranges,3796,37,,31633.39,-
3258,DELHI,DELHI EAST,All Divisions,All Ranges,2551,25,,43659.32,-
3259,DELHI,DELHI EAST,All Divisions,All Ranges,2645,26,,31581.93,-
3260,DELHI,DELHI EAST,All Divisions,All Ranges,1133,11,,31547.87,7.5518749999999999
3261,DELHI,DELHI EAST,All Divisions,All Ranges,3366,33,,31508.42,0.73047099999999998
3262,DELHI,DELHI EAST,All Divisions,All Ranges,2242,22,,47067.32,-
3263,DELHI,DELHI EAST,All Divisions,All Ranges,2608,26,,51688.24,-0.94695099999999999
3264,DELHI,DELHI EAST,All Divisions,All Ranges,0255,25,,31332.53,1.1608639999999999
3265,DELHI,DELHI EAST,All Divisions,All Ranges,0213,21,,46836.04,-0.46151999999999999
3266,DELHI,DELHI EAST,All Divisions,All Ranges,4114,41,,27859.9,-0.96570800000000001
3267,DELHI,DELHI EAST,All Divisions,All Ranges,8563,85,,31202.34,-0.90497300000000003
3268,DELHI,DELHI EAST,All Divisions,All Ranges,6022,60,,31200,-
3269,DELHI,DELHI EAST,All Divisions,All Ranges,3038,30,,31151.4,-
3270,DELHI,DELHI EAST,All Divisions,All Ranges,3779,37,,34459.120000000003,-
3271,DELHI,DELHI EAST,All Divisions,All Ranges,0329,32,,75560.63,8.0936999999999995E-2
3272,DELHI,DELHI EAST,All Divisions,All Ranges,9671,96,,31094.55,-0.81623800000000002
3273,DELHI,DELHI EAST,All Divisions,All Ranges,2669,26,,31054.35,3.0215420000000002
3274,DELHI,DELHI EAST,All Divisions,All Ranges,3591,35,,35846.85,-0.83249099999999998
3275,DELHI,DELHI EAST,All Divisions,All Ranges,2665,26,,31032.18,-
3276,DELHI,DELHI EAST,All Divisions,All Ranges,0638,63,,31014.28,-
3277,DELHI,DELHI EAST,All Divisions,All Ranges,2576,25,,30975.4,-
3278,DELHI,DELHI EAST,All Divisions,All Ranges,3839,38,,46404.91,-
3279,DELHI,DELHI EAST,All Divisions,All Ranges,0137,13,,30934.13,2.9312330000000002
3280,DELHI,DELHI EAST,All Divisions,All Ranges,1356,13,,46368.44,-
3281,DELHI,DELHI EAST,All Divisions,All Ranges,9097,90,,30910.66,-2.9118999999999999E-2
3282,DELHI,DELHI EAST,All Divisions,All Ranges,2977,29,,30902.81,-
3283,DELHI,DELHI EAST,All Divisions,All Ranges,7515,75,,46319.32,-0.97390500000000002
3284,DELHI,DELHI EAST,All Divisions,All Ranges,3193,31,,30866.18,-
3285,DELHI,DELHI EAST,All Divisions,All Ranges,9150,91,,30846.31,0.18453600000000001
3286,DELHI,DELHI EAST,All Divisions,All Ranges,0829,82,,31011.48,-0.74539
3287,DELHI,DELHI EAST,All Divisions,All Ranges,3113,31,,38863.07,-
3288,DELHI,DELHI EAST,All Divisions,All Ranges,2775,27,,30709.25,-
3289,DELHI,DELHI EAST,All Divisions,All Ranges,6611,66,,30896.25,-
3290,DELHI,DELHI EAST,All Divisions,All Ranges,3487,34,,46026.86,-
3291,DELHI,DELHI EAST,All Divisions,All Ranges,2952,29,,30677.73,-0.98960899999999996
3292,DELHI,DELHI EAST,All Divisions,All Ranges,1135,11,,43503.07,190.113078
3293,DELHI,DELHI EAST,All Divisions,All Ranges,8365,83,,30588.74,-0.52932800000000002
3294,DELHI,DELHI EAST,All Divisions,All Ranges,3853,38,,30582.38,202.882533
3295,DELHI,DELHI EAST,All Divisions,All Ranges,8949,89,,110000,-0.59496199999999999
3296,DELHI,DELHI EAST,All Divisions,All Ranges,2595,25,,30516.65,-
3297,DELHI,DELHI EAST,All Divisions,All Ranges,4949,49,,30150.97,4.8052520000000003
3298,DELHI,DELHI EAST,All Divisions,All Ranges,2341,23,,109069.82,-
3299,DELHI,DELHI EAST,All Divisions,All Ranges,3176,31,,30275.07,-
3300,DELHI,DELHI EAST,All Divisions,All Ranges,3386,33,,30232.43,-
3301,DELHI,DELHI EAST,All Divisions,All Ranges,3173,31,,30211.65,-
3302,DELHI,DELHI EAST,All Divisions,All Ranges,0913,91,,140803.12,13.353341
3303,DELHI,DELHI EAST,All Divisions,All Ranges,2413,24,,30130.21,0.53906900000000002
3304,DELHI,DELHI EAST,All Divisions,All Ranges,3764,37,,30061.87,-
3305,DELHI,DELHI EAST,All Divisions,All Ranges,3479,34,,30038.39,-
3306,DELHI,DELHI EAST,All Divisions,All Ranges,2600,26,,30030.01,10.122225
3307,DELHI,DELHI EAST,All Divisions,All Ranges,1423,14,,30040.18,-
3308,DELHI,DELHI EAST,All Divisions,All Ranges,2243,22,,37496.639999999999,-
3309,DELHI,DELHI EAST,All Divisions,All Ranges,3630,36,,30199.03,426.808896
3310,DELHI,DELHI EAST,All Divisions,All Ranges,3068,30,,29940.42,18.159293000000002
3311,DELHI,DELHI EAST,All Divisions,All Ranges,1743,17,,29932.44,-
3312,DELHI,DELHI EAST,All Divisions,All Ranges,0162,16,,50558,-
3313,DELHI,DELHI EAST,All Divisions,All Ranges,3654,36,,29848.59,-
3314,DELHI,DELHI EAST,All Divisions,All Ranges,0647,64,,29827.52,-0.86272599999999999
3315,DELHI,DELHI EAST,All Divisions,All Ranges,8148,81,,29600,-8.0230999999999997E-2
3316,DELHI,DELHI EAST,All Divisions,All Ranges,3639,36,,37148.44,-
3317,DELHI,DELHI EAST,All Divisions,All Ranges,2490,24,,29529.91,-
3318,DELHI,DELHI EAST,All Divisions,All Ranges,2061,20,,29527.52,0.27273700000000001
3319,DELHI,DELHI EAST,All Divisions,All Ranges,9845,98,,29518,-
3320,DELHI,DELHI EAST,All Divisions,All Ranges,9276,92,,29500,-
3321,DELHI,DELHI EAST,All Divisions,All Ranges,2091,20,,103164.71,4.2962389999999999
3322,DELHI,DELHI EAST,All Divisions,All Ranges,3584,35,,29415.77,13.007509000000001
3323,DELHI,DELHI EAST,All Divisions,All Ranges,3473,34,,36184.14,-
3324,DELHI,DELHI EAST,All Divisions,All Ranges,4505,45,,94520,55.357847
3325,DELHI,DELHI EAST,All Divisions,All Ranges,0477,47,,29349.41,182.422348
