S.No,Zone,Commissionerate,Division,Range,HSN Code,Chapter,No. of GSTNs_z1,Taxable value 24_25_z2,YoY growth_z3
581,DELHI,DELHI EAST,MANDOLI,All Ranges,9401,94,,14224311.110000000,-0.417771
582,DELHI,DELHI EAST,MANDOLI,All Ranges,7319,73,,14268821.910000000,-0.665991
583,DELHI,DELHI EAST,MANDOLI,All Ranges,8215,82,,14338569.910000000,-0.295719
584,DELHI,DELHI EAST,MANDOLI,All Ranges,6005,60,,48467414.580000020,-0.309453
585,DELHI,DELHI EAST,MANDOLI,All Ranges,3210,32,,14041560.490000000,-0.553831
586,DELHI,DELHI EAST,MANDOLI,All Ranges,1805,18,,14036560.950000000,-0.669949
587,DELHI,DELHI EAST,MANDOLI,All Ranges,3404,34,,13607596.530000000,-0.334497
588,DELHI,DELHI EAST,MANDOLI,All Ranges,3911,39,,13497447.650000000,1.686442
589,DELHI,DELHI EAST,MANDOLI,All Ranges,8429,84,,13344825.590000000,0.211658
590,DELHI,DELHI EAST,MANDOLI,All Ranges,2840,28,,13945993.380000000,3.686381
591,DELHI,DELHI EAST,MANDOLI,All Ranges,2827,28,,13116664.970000000,-0.468014
592,DELHI,DELHI EAST,MANDOLI,All Ranges,4408,44,,12941849.970000000,-0.862621
593,DELHI,DELHI EAST,MANDOLI,All Ranges,5902,59,,20318074.110000000,2.313759
594,DELHI,DELHI EAST,MANDOLI,All Ranges,6214,62,,49945328.180000010,-0.283729
595,DELHI,DELHI EAST,MANDOLI,All Ranges,6914,69,,13040796.990000000,1.138680
596,DELHI,DELHI EAST,MANDOLI,All Ranges,4303,43,,13614806.900000000,10.129191
597,DELHI,DELHI EAST,MANDOLI,All Ranges,6813,68,,12971274.350000000,0.209941
598,DELHI,DELHI EAST,MANDOLI,All Ranges,7241,72,,12641507.000000000,-
599,DELHI,DELHI EAST,MANDOLI,All Ranges,0813,81,,21870784.310000000,3.450612
600,DELHI,DELHI EAST,MANDOLI,All Ranges,0340,34,,12528899.440000000,10.196229
601,DELHI,DELHI EAST,MANDOLI,All Ranges,5602,56,,28183263.210000000,2.057531
602,DELHI,DELHI EAST,MANDOLI,All Ranges,4405,44,,18295783.940000000,0.672890
603,DELHI,DELHI EAST,MANDOLI,All Ranges,7313,73,,12187914.560000000,0.624046
604,DELHI,DELHI EAST,MANDOLI,All Ranges,4014,40,,48022189.590000010,0.477295
605,DELHI,DELHI EAST,MANDOLI,All Ranges,3705,37,,17811192.060000000,0.100556
606,DELHI,DELHI EAST,MANDOLI,All Ranges,6911,69,,15466498.410000000,0.609563
607,DELHI,DELHI EAST,MANDOLI,All Ranges,6303,63,,32630293.440000000,1.191363
608,DELHI,DELHI EAST,MANDOLI,All Ranges,0730,73,,11526422.000000000,3.599888
609,DELHI,DELHI EAST,MANDOLI,All Ranges,5901,59,,17652838.770000000,0.172778
610,DELHI,DELHI EAST,MANDOLI,All Ranges,9202,92,,11340645.460000000,0.177744
611,DELHI,DELHI EAST,MANDOLI,All Ranges,3820,38,,11154312.900000000,0.325842
612,DELHI,DELHI EAST,MANDOLI,All Ranges,0850,85,,9311316.750000000,9.252333
613,DELHI,DELHI EAST,MANDOLI,All Ranges,1513,15,,39766779.380000000,0.968515
614,DELHI,DELHI EAST,MANDOLI,All Ranges,2601,26,,11047751.000000000,-
615,DELHI,DELHI EAST,MANDOLI,All Ranges,5205,52,,39613679.440000010,-0.546501
616,DELHI,DELHI EAST,MANDOLI,All Ranges,2001,20,,16413854.170000000,-0.317586
617,DELHI,DELHI EAST,MANDOLI,All Ranges,2522,25,,19965373.690000000,-0.442358
618,DELHI,DELHI EAST,MANDOLI,All Ranges,8453,84,,10715310.000000000,-0.504492
619,DELHI,DELHI EAST,MANDOLI,All Ranges,5202,52,,32599818.750000000,-0.639253
620,DELHI,DELHI EAST,MANDOLI,All Ranges,3001,30,,14943564.480000000,-0.306221
621,DELHI,DELHI EAST,MANDOLI,All Ranges,5703,57,,13848097.860000000,0.078206
622,DELHI,DELHI EAST,MANDOLI,All Ranges,8105,81,,10595470.000000000,-0.694283
623,DELHI,DELHI EAST,MANDOLI,All Ranges,2853,28,,10951755.170000000,1.516375
624,DELHI,DELHI EAST,MANDOLI,All Ranges,6806,68,,10492536.510000000,-0.381547
625,DELHI,DELHI EAST,MANDOLI,All Ranges,5201,52,,12898798.350000000,1.024277
626,DELHI,DELHI EAST,MANDOLI,All Ranges,8433,84,,15097539.770000000,2.171981
627,DELHI,DELHI EAST,MANDOLI,All Ranges,6116,61,,32172736.750000010,0.831899
628,DELHI,DELHI EAST,MANDOLI,All Ranges,3707,37,,10217496.110000000,-0.261634
629,DELHI,DELHI EAST,MANDOLI,All Ranges,0444,44,,10111926.000000000,-
630,DELHI,DELHI EAST,MANDOLI,All Ranges,8213,82,,10150969.880000000,11.671858
631,DELHI,DELHI EAST,MANDOLI,All Ranges,8352,83,,10068958.000000000,-
632,DELHI,DELHI EAST,MANDOLI,All Ranges,8707,87,,7159801.020000000,1.224011
633,DELHI,DELHI EAST,MANDOLI,All Ranges,9618,96,,9900301.740000000,-0.088986
634,DELHI,DELHI EAST,MANDOLI,All Ranges,7413,74,,9768050.659999998,-0.387263
635,DELHI,DELHI EAST,MANDOLI,All Ranges,1404,14,,37287162.840000010,0.063619
636,DELHI,DELHI EAST,MANDOLI,All Ranges,8513,85,,9710615.000000002,-0.324469
637,DELHI,DELHI EAST,MANDOLI,All Ranges,7302,73,,9841931.550000000,-0.238025
638,DELHI,DELHI EAST,MANDOLI,All Ranges,2835,28,,9680159.660000000,-0.855340
639,DELHI,DELHI EAST,MANDOLI,All Ranges,3805,38,,9708910.020000002,-0.399268
640,DELHI,DELHI EAST,MANDOLI,All Ranges,1301,13,,35034025.859999990,0.146832
641,DELHI,DELHI EAST,MANDOLI,All Ranges,9805,98,,9564565.840000000,44.663132
642,DELHI,DELHI EAST,MANDOLI,All Ranges,6215,62,,27757802.380000010,0.063366
643,DELHI,DELHI EAST,MANDOLI,All Ranges,2940,29,,9392361.400000000,-0.368147
644,DELHI,DELHI EAST,MANDOLI,All Ranges,2818,28,,9344550.670000000,1.281671
645,DELHI,DELHI EAST,MANDOLI,All Ranges,7804,78,,9296693.340000000,0.567054
646,DELHI,DELHI EAST,MANDOLI,All Ranges,7603,76,,9244286.799999998,2.627930
647,DELHI,DELHI EAST,MANDOLI,All Ranges,8508,85,,9157005.510000000,-0.161551
648,DELHI,DELHI EAST,MANDOLI,All Ranges,6807,68,,11292471.610000000,1.650472
649,DELHI,DELHI EAST,MANDOLI,All Ranges,8526,85,,9051560.059999998,-0.585746
650,DELHI,DELHI EAST,MANDOLI,All Ranges,8402,84,,8994415.920000000,1.007820
651,DELHI,DELHI EAST,MANDOLI,All Ranges,3202,32,,9002418.550000004,0.431202
652,DELHI,DELHI EAST,MANDOLI,All Ranges,5605,56,,21687556.750000000,-0.135586
653,DELHI,DELHI EAST,MANDOLI,All Ranges,2209,22,,9006452.370000002,-0.089151
654,DELHI,DELHI EAST,MANDOLI,All Ranges,2009,20,,11895145.680000000,1.198623
655,DELHI,DELHI EAST,MANDOLI,All Ranges,2904,29,,8907329.330000002,-0.088882
656,DELHI,DELHI EAST,MANDOLI,All Ranges,4419,44,,12680294.790000000,0.383148
657,DELHI,DELHI EAST,MANDOLI,All Ranges,8470,84,,8770391.030000000,0.046098
658,DELHI,DELHI EAST,MANDOLI,All Ranges,2847,28,,8762809.000000002,0.589900
659,DELHI,DELHI EAST,MANDOLI,All Ranges,9006,90,,11082606.660000000,0.708533
660,DELHI,DELHI EAST,MANDOLI,All Ranges,6004,60,,31194543.720000000,-0.382362
661,DELHI,DELHI EAST,MANDOLI,All Ranges,1508,15,,30557834.889999990,0.056492
662,DELHI,DELHI EAST,MANDOLI,All Ranges,4602,46,,24184459.630000000,0.786227
663,DELHI,DELHI EAST,MANDOLI,All Ranges,3503,35,,8795355.340000000,0.369751
664,DELHI,DELHI EAST,MANDOLI,All Ranges,0960,96,,8544594.380000000,7.497311
665,DELHI,DELHI EAST,MANDOLI,All Ranges,2303,23,,30771435.920000000,2.366062
666,DELHI,DELHI EAST,MANDOLI,All Ranges,9015,90,,8385196.470000000,0.049321
667,DELHI,DELHI EAST,MANDOLI,All Ranges,6114,61,,22677868.860000010,-0.360253
668,DELHI,DELHI EAST,MANDOLI,All Ranges,4107,41,,12414624.820000000,-0.583781
669,DELHI,DELHI EAST,MANDOLI,All Ranges,9013,90,,7453788.700000002,4.887407
670,DELHI,DELHI EAST,MANDOLI,All Ranges,9613,96,,8219949.420000000,0.267672
671,DELHI,DELHI EAST,MANDOLI,All Ranges,8464,84,,8164837.650000000,-0.428525
672,DELHI,DELHI EAST,MANDOLI,All Ranges,6209,62,,28979253.750000000,-0.294877
673,DELHI,DELHI EAST,MANDOLI,All Ranges,6101,61,,21653652.230000000,-0.663025
674,DELHI,DELHI EAST,MANDOLI,All Ranges,8445,84,,8199486.310000002,-0.309964
675,DELHI,DELHI EAST,MANDOLI,All Ranges,9206,92,,8195162.090000000,1.792713
676,DELHI,DELHI EAST,MANDOLI,All Ranges,4017,40,,9213240.250000000,26.570598
677,DELHI,DELHI EAST,MANDOLI,All Ranges,7114,71,,39385180.660000010,-0.266215
678,DELHI,DELHI EAST,MANDOLI,All Ranges,8454,84,,9012358.960000000,-0.523188
679,DELHI,DELHI EAST,MANDOLI,All Ranges,8430,84,,7847992.680000000,-0.528435
680,DELHI,DELHI EAST,MANDOLI,All Ranges,2302,23,,631824270.590000000,0.408949
681,DELHI,DELHI EAST,MANDOLI,All Ranges,4813,48,,15789027.470000000,0.363765
682,DELHI,DELHI EAST,MANDOLI,All Ranges,6815,68,,8552820.740000000,-0.371059
683,DELHI,DELHI EAST,MANDOLI,All Ranges,0409,40,,38732670.320000010,0.001416
684,DELHI,DELHI EAST,MANDOLI,All Ranges,1005,10,,375534890.660000000,1.264646
685,DELHI,DELHI EAST,MANDOLI,All Ranges,2602,26,,7826561.750000000,3.153842
686,DELHI,DELHI EAST,MANDOLI,All Ranges,8212,82,,7599695.850000000,-0.307911
687,DELHI,DELHI EAST,MANDOLI,All Ranges,5403,54,,10811489.900000000,0.924277
688,DELHI,DELHI EAST,MANDOLI,All Ranges,6811,68,,6448048.530000000,-0.199485
689,DELHI,DELHI EAST,MANDOLI,All Ranges,3816,38,,7512217.920000002,0.668464
690,DELHI,DELHI EAST,MANDOLI,All Ranges,7016,70,,7346057.300000002,2.197872
691,DELHI,DELHI EAST,MANDOLI,All Ranges,0491,49,,7171930.000000000,-
692,DELHI,DELHI EAST,MANDOLI,All Ranges,4003,40,,7108189.610000000,-0.267559
693,DELHI,DELHI EAST,MANDOLI,All Ranges,9703,97,,10653175.060000000,-0.048195
694,DELHI,DELHI EAST,MANDOLI,All Ranges,0841,84,,6829496.240000000,5.219060
695,DELHI,DELHI EAST,MANDOLI,All Ranges,2305,23,,25394006.750000000,-0.273587
696,DELHI,DELHI EAST,MANDOLI,All Ranges,4910,49,,7360062.659999998,-0.147632
697,DELHI,DELHI EAST,MANDOLI,All Ranges,4414,44,,8056835.880000000,-0.496980
698,DELHI,DELHI EAST,MANDOLI,All Ranges,6507,65,,6852326.200000000,-0.383352
699,DELHI,DELHI EAST,MANDOLI,All Ranges,9304,93,,6752626.000000000,176.591605
700,DELHI,DELHI EAST,MANDOLI,All Ranges,2808,28,,6751717.180000002,-0.240014
701,DELHI,DELHI EAST,MANDOLI,All Ranges,3406,34,,11090185.880000000,-0.216737
702,DELHI,DELHI EAST,MANDOLI,All Ranges,8303,83,,6735387.080000000,-0.082840
703,DELHI,DELHI EAST,MANDOLI,All Ranges,2941,29,,6579947.620000000,-0.702833
704,DELHI,DELHI EAST,MANDOLI,All Ranges,5210,52,,23517533.820000000,4.447600
705,DELHI,DELHI EAST,MANDOLI,All Ranges,0995,99,,6569101.610000000,-0.444880
706,DELHI,DELHI EAST,MANDOLI,All Ranges,8102,81,,6525902.000000000,-0.843355
707,DELHI,DELHI EAST,MANDOLI,All Ranges,6102,61,,23141410.630000010,-0.082441
708,DELHI,DELHI EAST,MANDOLI,All Ranges,8522,85,,6506434.430000000,6.497836
709,DELHI,DELHI EAST,MANDOLI,All Ranges,2301,23,,23230196.430000000,0.900114
710,DELHI,DELHI EAST,MANDOLI,All Ranges,7202,72,,6439152.720000000,-0.898990
711,DELHI,DELHI EAST,MANDOLI,All Ranges,9105,91,,6315728.960000000,-0.410159
712,DELHI,DELHI EAST,MANDOLI,All Ranges,2929,29,,6262641.000000000,-0.737493
713,DELHI,DELHI EAST,MANDOLI,All Ranges,8476,84,,6248306.430000000,6.468318
714,DELHI,DELHI EAST,MANDOLI,All Ranges,1401,14,,22094268.460000000,26.471157
715,DELHI,DELHI EAST,MANDOLI,All Ranges,5809,58,,21229752.230000000,0.002903
716,DELHI,DELHI EAST,MANDOLI,All Ranges,9113,91,,6046538.800000000,0.497747
717,DELHI,DELHI EAST,MANDOLI,All Ranges,3205,32,,5893575.430000000,0.477556
718,DELHI,DELHI EAST,MANDOLI,All Ranges,2006,20,,12211345.180000000,2.517598
719,DELHI,DELHI EAST,MANDOLI,All Ranges,7506,75,,5936228.880000002,0.298074
720,DELHI,DELHI EAST,MANDOLI,All Ranges,9802,98,,5908620.070000000,-0.533809
721,DELHI,DELHI EAST,MANDOLI,All Ranges,3912,39,,5896075.430000000,-0.055480
722,DELHI,DELHI EAST,MANDOLI,All Ranges,4420,44,,7656449.280000000,0.653015
723,DELHI,DELHI EAST,MANDOLI,All Ranges,3104,31,,5887251.610000000,-0.360626
724,DELHI,DELHI EAST,MANDOLI,All Ranges,0180,18,,5866830.230000000,22.786700
725,DELHI,DELHI EAST,MANDOLI,All Ranges,3817,38,,5865332.000000000,8.982959
726,DELHI,DELHI EAST,MANDOLI,All Ranges,2528,25,,3715323.000000000,-0.573951
727,DELHI,DELHI EAST,MANDOLI,All Ranges,8211,82,,6246721.760000000,0.392976
728,DELHI,DELHI EAST,MANDOLI,All Ranges,2824,28,,5727025.000000000,11.412706
729,DELHI,DELHI EAST,MANDOLI,All Ranges,6002,60,,20415925.970000000,-0.166547
730,DELHI,DELHI EAST,MANDOLI,All Ranges,0806,80,,20233463.470000000,-0.278145
731,DELHI,DELHI EAST,MANDOLI,All Ranges,6703,67,,11279896.090000000,0.293368
732,DELHI,DELHI EAST,MANDOLI,All Ranges,0402,40,,52692535.980000020,0.252140
733,DELHI,DELHI EAST,MANDOLI,All Ranges,0907,90,,20288266.380000000,2.083021
734,DELHI,DELHI EAST,MANDOLI,All Ranges,9208,92,,5647189.210000000,-0.073456
735,DELHI,DELHI EAST,MANDOLI,All Ranges,2926,29,,6017566.590000000,-0.242204
736,DELHI,DELHI EAST,MANDOLI,All Ranges,5609,56,,18542221.590000000,-0.054177
737,DELHI,DELHI EAST,MANDOLI,All Ranges,7907,79,,5401223.640000002,0.000735
738,DELHI,DELHI EAST,MANDOLI,All Ranges,6501,65,,14443726.510000000,0.093839
739,DELHI,DELHI EAST,MANDOLI,All Ranges,2101,21,,5985766.890000000,-0.117199
740,DELHI,DELHI EAST,MANDOLI,All Ranges,9029,90,,5372509.270000000,0.455247
741,DELHI,DELHI EAST,MANDOLI,All Ranges,0713,71,,1044332455.630000000,0.306995
742,DELHI,DELHI EAST,MANDOLI,All Ranges,2901,29,,5134156.980000000,0.640185
743,DELHI,DELHI EAST,MANDOLI,All Ranges,9090,90,,5318342.490000000,14.094693
744,DELHI,DELHI EAST,MANDOLI,All Ranges,7105,71,,16080745.480000000,9.485276
745,DELHI,DELHI EAST,MANDOLI,All Ranges,2825,28,,4987215.560000000,4.299518
746,DELHI,DELHI EAST,MANDOLI,All Ranges,2934,29,,4990798.860000000,-0.115376
747,DELHI,DELHI EAST,MANDOLI,All Ranges,3602,36,,4913100.000000000,-
748,DELHI,DELHI EAST,MANDOLI,All Ranges,6912,69,,7117860.489999998,-0.639141
749,DELHI,DELHI EAST,MANDOLI,All Ranges,8259,82,,4862353.000000000,0.757641
750,DELHI,DELHI EAST,MANDOLI,All Ranges,6654,66,,4842000.000000000,-
751,DELHI,DELHI EAST,MANDOLI,All Ranges,6003,60,,17243625.950000000,-0.153197
752,DELHI,DELHI EAST,MANDOLI,All Ranges,8404,84,,4804168.120000000,0.260369
753,DELHI,DELHI EAST,MANDOLI,All Ranges,4106,41,,17238929.800000000,-0.190471
754,DELHI,DELHI EAST,MANDOLI,All Ranges,4907,49,,12661580.440000000,-0.921531
755,DELHI,DELHI EAST,MANDOLI,All Ranges,0851,85,,4806926.960000000,0.138584
756,DELHI,DELHI EAST,MANDOLI,All Ranges,8702,87,,3779862.500000000,1.530409
757,DELHI,DELHI EAST,MANDOLI,All Ranges,7106,71,,27397413.690000000,-0.875024
758,DELHI,DELHI EAST,MANDOLI,All Ranges,9014,90,,4684052.170000000,-0.316318
759,DELHI,DELHI EAST,MANDOLI,All Ranges,8456,84,,8753841.239999998,0.831167
760,DELHI,DELHI EAST,MANDOLI,All Ranges,3207,32,,4664436.740000000,31.033060
761,DELHI,DELHI EAST,MANDOLI,All Ranges,4807,48,,6530467.700000000,0.085851
762,DELHI,DELHI EAST,MANDOLI,All Ranges,9704,97,,4782688.000000000,3.874917
763,DELHI,DELHI EAST,MANDOLI,All Ranges,2802,28,,4542705.400000000,8.019191
764,DELHI,DELHI EAST,MANDOLI,All Ranges,4402,44,,55688515.210000010,10.624812
765,DELHI,DELHI EAST,MANDOLI,All Ranges,9611,96,,4473531.940000000,-0.369640
766,DELHI,DELHI EAST,MANDOLI,All Ranges,6302,63,,11899993.850000000,0.466792
767,DELHI,DELHI EAST,MANDOLI,All Ranges,0401,40,,2430941136.280000000,0.144980
768,DELHI,DELHI EAST,MANDOLI,All Ranges,8408,84,,3113511.950000000,-0.799931
769,DELHI,DELHI EAST,MANDOLI,All Ranges,2841,28,,4360478.230000001,3.850251
770,DELHI,DELHI EAST,MANDOLI,All Ranges,6207,62,,15423321.000000000,4.169192
771,DELHI,DELHI EAST,MANDOLI,All Ranges,9620,96,,4228039.090000000,0.083253
772,DELHI,DELHI EAST,MANDOLI,All Ranges,6814,68,,4183098.400000000,0.577080
773,DELHI,DELHI EAST,MANDOLI,All Ranges,3819,38,,4176797.670000000,-0.094416
774,DELHI,DELHI EAST,MANDOLI,All Ranges,2832,28,,4133634.150000001,-0.474004
775,DELHI,DELHI EAST,MANDOLI,All Ranges,5906,59,,6020610.570000000,-0.287733
776,DELHI,DELHI EAST,MANDOLI,All Ranges,2923,29,,4042162.340000000,-0.380195
777,DELHI,DELHI EAST,MANDOLI,All Ranges,0540,54,,5842357.000000000,724.308131
778,DELHI,DELHI EAST,MANDOLI,All Ranges,2401,24,,2690346.000000000,1.928953
779,DELHI,DELHI EAST,MANDOLI,All Ranges,6310,63,,9681010.100000000,-0.905608
780,DELHI,DELHI EAST,MANDOLI,All Ranges,0210,21,,4284063.669999999,-0.537190
781,DELHI,DELHI EAST,MANDOLI,All Ranges,1509,15,,13268407.850000000,1.495368
782,DELHI,DELHI EAST,MANDOLI,All Ranges,0391,39,,3727309.230000000,4.837927
783,DELHI,DELHI EAST,MANDOLI,All Ranges,2806,28,,3728742.590000001,-0.384049
784,DELHI,DELHI EAST,MANDOLI,All Ranges,4105,41,,13331580.000000000,-0.600006
785,DELHI,DELHI EAST,MANDOLI,All Ranges,6117,61,,9181170.270000000,-0.135667
786,DELHI,DELHI EAST,MANDOLI,All Ranges,7305,73,,3640819.000000000,5.387487
787,DELHI,DELHI EAST,MANDOLI,All Ranges,1703,17,,12941937.920000000,0.902500
788,DELHI,DELHI EAST,MANDOLI,All Ranges,7224,72,,3574015.870000000,-0.275011
789,DELHI,DELHI EAST,MANDOLI,All Ranges,8713,87,,10655998.090000000,-0.623497
790,DELHI,DELHI EAST,MANDOLI,All Ranges,8700,87,,2453922.210000000,698.563602
791,DELHI,DELHI EAST,MANDOLI,All Ranges,5007,50,,12374597.220000000,-0.633229
792,DELHI,DELHI EAST,MANDOLI,All Ranges,3914,39,,4243077.600000000,1.219010
793,DELHI,DELHI EAST,MANDOLI,All Ranges,1103,11,,41986538.400000010,0.088181
794,DELHI,DELHI EAST,MANDOLI,All Ranges,5506,55,,4001000.000000000,2.286035
795,DELHI,DELHI EAST,MANDOLI,All Ranges,0731,73,,3360530.210000000,-0.447390
796,DELHI,DELHI EAST,MANDOLI,All Ranges,8436,84,,4451697.000000000,2.139843
797,DELHI,DELHI EAST,MANDOLI,All Ranges,2938,29,,3265607.950000000,0.615943
798,DELHI,DELHI EAST,MANDOLI,All Ranges,6202,62,,7370650.120000000,-0.510226
799,DELHI,DELHI EAST,MANDOLI,All Ranges,0722,72,,3195711.200000000,-0.015331
800,DELHI,DELHI EAST,MANDOLI,All Ranges,0820,82,,3191760.390000000,1.500313
801,DELHI,DELHI EAST,MANDOLI,All Ranges,7609,76,,3133490.480000001,-0.498385
802,DELHI,DELHI EAST,MANDOLI,All Ranges,2939,29,,3113780.000000000,0.331030
803,DELHI,DELHI EAST,MANDOLI,All Ranges,5910,59,,4605048.900000000,-0.468961
804,DELHI,DELHI EAST,MANDOLI,All Ranges,2518,25,,3084875.000000000,770.218750
805,DELHI,DELHI EAST,MANDOLI,All Ranges,5207,52,,4347207.520000000,0.005398
806,DELHI,DELHI EAST,MANDOLI,All Ranges,2810,28,,3010288.040000000,1.450689
807,DELHI,DELHI EAST,MANDOLI,All Ranges,4809,48,,3050389.730000000,-0.175277
808,DELHI,DELHI EAST,MANDOLI,All Ranges,0997,99,,2967695.000000000,0.330307
809,DELHI,DELHI EAST,MANDOLI,All Ranges,5702,57,,3132600.430000000,0.154890
810,DELHI,DELHI EAST,MANDOLI,All Ranges,7381,73,,2944835.000000000,1988.753378
811,DELHI,DELHI EAST,MANDOLI,All Ranges,1102,11,,22626600.860000000,-0.239483
812,DELHI,DELHI EAST,MANDOLI,All Ranges,9107,91,,2922322.610000000,0.113395
813,DELHI,DELHI EAST,MANDOLI,All Ranges,7316,73,,2903216.260000000,3.153278
814,DELHI,DELHI EAST,MANDOLI,All Ranges,2831,28,,2867769.300000000,-0.161996
815,DELHI,DELHI EAST,MANDOLI,All Ranges,8806,88,,10104000.000000000,-
816,DELHI,DELHI EAST,MANDOLI,All Ranges,5212,52,,10041627.640000000,0.338769
817,DELHI,DELHI EAST,MANDOLI,All Ranges,6602,66,,9384858.570000000,-0.250730
818,DELHI,DELHI EAST,MANDOLI,All Ranges,5511,55,,3566836.750000000,-
819,DELHI,DELHI EAST,MANDOLI,All Ranges,9408,94,,2757550.000000000,0.241943
820,DELHI,DELHI EAST,MANDOLI,All Ranges,2508,25,,9183707.030000000,0.372512
821,DELHI,DELHI EAST,MANDOLI,All Ranges,4812,48,,2716689.040000000,12.273696
822,DELHI,DELHI EAST,MANDOLI,All Ranges,6701,67,,2824226.220000000,-0.501842
823,DELHI,DELHI EAST,MANDOLI,All Ranges,5608,56,,7052808.950000000,0.032389
824,DELHI,DELHI EAST,MANDOLI,All Ranges,8108,81,,2656509.000000000,-0.459095
825,DELHI,DELHI EAST,MANDOLI,All Ranges,3821,38,,2653145.620000000,1.013735
826,DELHI,DELHI EAST,MANDOLI,All Ranges,2830,28,,2625369.500000000,0.738195
827,DELHI,DELHI EAST,MANDOLI,All Ranges,3203,32,,2616997.070000001,-0.568923
828,DELHI,DELHI EAST,MANDOLI,All Ranges,0853,85,,2600011.570000001,0.002911
829,DELHI,DELHI EAST,MANDOLI,All Ranges,3502,35,,2552455.390000000,-0.159123
830,DELHI,DELHI EAST,MANDOLI,All Ranges,9016,90,,2497515.120000000,-0.587918
831,DELHI,DELHI EAST,MANDOLI,All Ranges,6801,68,,2489802.820000000,-
832,DELHI,DELHI EAST,MANDOLI,All Ranges,5811,58,,3712739.110000000,-0.572808
833,DELHI,DELHI EAST,MANDOLI,All Ranges,7916,79,,2486550.000000000,-
834,DELHI,DELHI EAST,MANDOLI,All Ranges,7612,76,,2444569.690000000,7.005503
835,DELHI,DELHI EAST,MANDOLI,All Ranges,5512,55,,8775984.090000000,0.591065
836,DELHI,DELHI EAST,MANDOLI,All Ranges,5560,55,,2421028.420000000,0.371661
837,DELHI,DELHI EAST,MANDOLI,All Ranges,7003,70,,2407927.400000000,-0.577944
838,DELHI,DELHI EAST,MANDOLI,All Ranges,5705,57,,7843171.710000000,-0.271160
839,DELHI,DELHI EAST,MANDOLI,All Ranges,8475,84,,2363739.510000000,4.783344
840,DELHI,DELHI EAST,MANDOLI,All Ranges,8206,82,,2528507.330000000,0.421867
841,DELHI,DELHI EAST,MANDOLI,All Ranges,9601,96,,4477336.550000001,-0.210788
842,DELHI,DELHI EAST,MANDOLI,All Ranges,0420,42,,2690042.520000000,1.079368
843,DELHI,DELHI EAST,MANDOLI,All Ranges,1009,10,,2377840.910000000,-0.210716
844,DELHI,DELHI EAST,MANDOLI,All Ranges,0901,90,,7732994.960000000,-0.005575
845,DELHI,DELHI EAST,MANDOLI,All Ranges,6918,69,,2197017.790000000,76.250977
846,DELHI,DELHI EAST,MANDOLI,All Ranges,0740,74,,2195804.350000000,-0.984232
847,DELHI,DELHI EAST,MANDOLI,All Ranges,2837,28,,2189496.850000000,113.651350
848,DELHI,DELHI EAST,MANDOLI,All Ranges,7227,72,,2189160.000000000,0.523919
849,DELHI,DELHI EAST,MANDOLI,All Ranges,7118,71,,12513245.600000000,0.725931
850,DELHI,DELHI EAST,MANDOLI,All Ranges,3201,32,,2422404.760000000,2.107787
851,DELHI,DELHI EAST,MANDOLI,All Ranges,5513,55,,7675008.270000002,-0.119229
852,DELHI,DELHI EAST,MANDOLI,All Ranges,7322,73,,2044358.970000000,-0.402875
853,DELHI,DELHI EAST,MANDOLI,All Ranges,4304,43,,2008518.930000000,0.222845
854,DELHI,DELHI EAST,MANDOLI,All Ranges,5801,58,,7099396.320000000,-0.006591
855,DELHI,DELHI EAST,MANDOLI,All Ranges,5606,56,,2993469.180000000,-0.260527
856,DELHI,DELHI EAST,MANDOLI,All Ranges,4043,40,,1974785.500000000,4.623606
857,DELHI,DELHI EAST,MANDOLI,All Ranges,5406,54,,3030740.000000000,0.998051
858,DELHI,DELHI EAST,MANDOLI,All Ranges,4803,48,,2006425.690000001,-0.212325
859,DELHI,DELHI EAST,MANDOLI,All Ranges,9614,96,,1317423.650000000,-0.220736
860,DELHI,DELHI EAST,MANDOLI,All Ranges,3801,38,,1834065.410000000,8.560813
861,DELHI,DELHI EAST,MANDOLI,All Ranges,5112,51,,6392596.100000002,0.340137
862,DELHI,DELHI EAST,MANDOLI,All Ranges,7235,72,,1823739.000000000,-
863,DELHI,DELHI EAST,MANDOLI,All Ranges,5604,56,,2749519.000000000,1.515026
864,DELHI,DELHI EAST,MANDOLI,All Ranges,4413,44,,1802759.610000000,-0.289119
865,DELHI,DELHI EAST,MANDOLI,All Ranges,1804,18,,1773271.370000000,1.320156
866,DELHI,DELHI EAST,MANDOLI,All Ranges,4205,42,,1724344.680000000,-0.030091
867,DELHI,DELHI EAST,MANDOLI,All Ranges,1510,15,,6165577.370000000,-0.407228
868,DELHI,DELHI EAST,MANDOLI,All Ranges,8444,84,,1710926.890000000,3.549814
869,DELHI,DELHI EAST,MANDOLI,All Ranges,2834,28,,1698198.040000000,-0.602193
870,DELHI,DELHI EAST,MANDOLI,All Ranges,5405,54,,2516320.000000000,286.579428
871,DELHI,DELHI EAST,MANDOLI,All Ranges,0481,48,,2073837.130000000,4.505887
872,DELHI,DELHI EAST,MANDOLI,All Ranges,7102,71,,19831943.790000000,-0.881120
873,DELHI,DELHI EAST,MANDOLI,All Ranges,7380,73,,1662573.000000000,-
874,DELHI,DELHI EAST,MANDOLI,All Ranges,2621,26,,1683889.400000000,0.537165
