zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4011,40,356027206.03,498125286.41,571871421.3700001,0.00088886594,0.148047,475341304.6033334,89578694.24574862,0.18845131567201165,0.2673822014674352,0.0008888659429507922
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1905,19,895727515.31,1241813243.45,1163972175.36,0.00180917455,-0.062683,1100504311.3733332,148245202.56390765,0.1347066077177931,0.13994353977276863,0.0018091745566534549
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7113,71,2383440001.15,4068000943.8,5384828201.540001,0.00836969678,0.323703,3945423048.8300004,1228373392.6380146,0.31134136376130406,0.503085945984721,0.008369696785202845
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8414,84,703868066.2800003,693732436.86,864130663.8,0.00134312764,0.245625,753910388.9800001,78047269.7877473,0.10352327137093974,0.10801101314620287,0.0013431276482940796
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7308,73,606117215.38,831540180.65,850797121.45,0.00132240317,0.023158,762818172.4933333,111082851.6991401,0.14562166411958535,0.18477176652143923,0.001322403179032415
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3904,39,962263496.1999998,782106147.0500001,925050334.9,0.00143781575,0.182768,889806659.3833333,77656315.95318694,0.0872732465353827,-0.01952691381780869,0.0014378157527753822
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7403,74,160699343.4200001,225821423.41,825540017.4200001,0.00128314578,2.65572,404020261.41666675,299242822.08198774,0.7406629089162886,1.266532829341493,0.0012831457887329495
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,9503,95,1295650670.42,1249550925.28,1101855067.81,0.00171262526,-0.118199,1215685554.5033333,82661282.35606681,0.06799561124162404,-0.07781453102809155,0.001712625263731046
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3506,35,676742670.9999999,763959231.25,815691206.2400001,0.00126783767,0.067715,752131036.1633334,57338779.84163704,0.07623509346739056,0.09787048465416848,0.0012678376748644809
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4823,48,640338288.3399999,691715121.1499999,810786851.6500001,0.00126021478,0.172139,714280087.0466666,71391229.37751333,0.09994850853632865,0.1252489418783349,0.0012602147834166759
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6307,63,936738350.06,1037834971.33,1376142993.45,0.00213895395,0.325974,1116905438.28,187897515.00209108,0.16823045941243467,0.2120558480733492,0.0021389539567787685
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3808,38,231168317.42,210816060.84,800855231.7400001,0.00124477795,2.798834,414279870.0,273476307.70663786,0.6601245378073471,0.8612848934296553,0.0012447779590424443
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8549,85,21421561.17,435274162.7500001,787658504.5999999,0.00122426614,0.809568,414784742.84,313150257.4541743,0.7549705307626746,5.063779830258863,0.0012242661431432348
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3903,39,650650699.2400001,797108863.1399999,766460916.51,0.0011913185,-0.038448,738073492.9633335,63070768.74407657,0.08545323649390271,0.08535311404799573,0.0011913185024292402
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6105,61,2571448974.47,3505972937.780001,3721337504.51,0.00578411518,0.061427,3266253138.9200006,499105930.2082058,0.15280687349702393,0.20298600352353047,0.005784115181101708
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,4804,48,1014353760.86,997029555.49,1125412744.51,0.00174924121,0.128765,1045598686.9533333,56878495.41299803,0.05439801725337917,0.053322090958572765,0.0017492412157286326
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2711,27,2340765122.840001,2640631325.02,2155434311.22,0.00335021489,-0.183742,2378943586.36,199912033.7509648,0.08403395309463743,-0.040403893897881016,0.0033502148908250416
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,1511,15,2096308821.090001,2420346161.96,2677282772.25,0.0041613296,0.106156,2397979251.766667,237708353.49970722,0.09912861144423163,0.13010680692716647,0.004161329604827751
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7206,72,46438475.01000002,34885418.01000001,738696417.5200001,0.00114816384,20.174933,273340103.5133334,329090405.5331046,1.2039594677224221,2.9883569662611724,0.0011481638409912185
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3824,38,357897313.24,500510411.57,723660666.02,0.0011247936,0.445845,527356130.27666664,150524033.5602586,0.285431466362758,0.42196289743206306,0.0011247936096147246
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7607,76,409482517.45,365444673.32,665225927.6099999,0.00103396786,0.820319,480051039.46,132166907.93570651,0.27531844964730934,0.2745794191845674,0.0010339678629224763
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6110,61,2281010000.930001,2581462309.31,2507386291.640001,0.00389725766,-0.028695,2456619533.9600005,127804134.43161748,0.05202439069822134,0.04844832178934655,0.003897257665230474
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5508,55,1278092580.93,1732522898.64,1067412899.32,0.00165909142,-0.383896,1359342792.9633334,277541619.11979836,0.20417338478307195,-0.08612864132201736,0.0016590914282776281
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8528,85,392985615.82,692454963.05,581574438.68,0.00090394744,-0.160126,555671672.5166665,123622240.32315764,0.22247353327058395,0.21650620327661008,0.0009039474478283382
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8525,85,541194636.5800003,867042733.0199999,682809784.3699999,0.00106129864,-0.212484,697015717.99,133405651.80657254,0.19139547124027192,0.12324146144808568,0.0010612986418976624
